Transporteur;Gare origine;Gare origine - code UIC;Destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;25;114
TGV INOUI;VENDOME;87574558;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;15;39
TGV INOUI;BORDEAUX ST JEAN;87581009;MASSY TGV;87393702;2;Tarif Normal;25;111
TGV INOUI;VERSAILLES CHANTIERS;87393009;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Normal;31;187
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;TARBES;87671008;2;Tarif Normal;25;128
TGV INOUI;NIMES;87775007;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;31;184
TGV INOUI;BORDEAUX ST JEAN;87581009;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;31;191
TGV INOUI;MASSY TGV;87393702;ARCACHON;87582668;1;Tarif Normal;31;199
TGV INOUI;VERSAILLES CHANTIERS;87393009;BOURG ST MAURICE;87741793;1;Tarif Normal;31;189
TGV INOUI;ORTHEZ;87672253;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;25;123
TGV INOUI;BEZIERS;87781005;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;31;190
TGV INOUI;FACTURE BIGANOS;87582478;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;25;118
TGV INOUI;ANGOULEME;87583005;MASSY TGV;87393702;2;Tarif Normal;20;96
TGV INOUI;MODANE;87742007;VERSAILLES CHANTIERS;87393009;2;Tarif Normal;25;113
TGV INOUI;HENDAYE;87677005;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;25;123
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;NARBONNE;87781104;1;Tarif Normal;31;190
TGV INOUI;ANGOULEME;87583005;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;24;153
TGV INOUI;MASSY TGV;87393702;RUFFEC CHARENTE;87583849;1;Tarif Normal;24;149
TGV INOUI;VERSAILLES CHANTIERS;87393009;ST MICHEL VALLOIRE;87742361;1;Tarif Normal;31;181
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;31;173
TGV INOUI;LA ROCHELLE VILLE;87485003;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;1;Tarif Normal;29;150
TGV INOUI;AGEN;87586008;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;31;199
TGV INOUI;AGEN;87586008;MASSY TGV;87393702;2;Tarif Normal;25;120
TGV INOUI;VERSAILLES CHANTIERS;87393009;ANNECY;87746008;2;Tarif Normal;25;104
TGV INOUI;BEZIERS;87781005;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;25;116
TGV INOUI;LE HAVRE;87413013;VERSAILLES CHANTIERS;87393009;2;Tarif Normal;20;40
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;TOULOUSE MATABIAU;87611004;2;Tarif Normal;25;121
TGV INOUI;MASSY TGV;87393702;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Normal;25;120
TGV INOUI;VERSAILLES CHANTIERS;87393009;VALENCE VILLE;87761007;1;Tarif Normal;31;165
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;NARBONNE;87781104;2;Tarif Normal;25;116
TGV INOUI;VERSAILLES CHANTIERS;87393009;YVETOT;87413385;2;Tarif Normal;15;35
TGV INOUI;LOURDES;87671339;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;31;199
TGV INOUI;MASSY TGV;87393702;LOURDES;87671339;1;Tarif Normal;31;199
TGV INOUI;VERSAILLES CHANTIERS;87393009;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Normal;29;158
TGV INOUI;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;NIORT;87485300;2;Tarif Normal;20;90
TGV INOUI;BAYEUX;87444067;VERSAILLES CHANTIERS;87393009;2;Tarif Normal;15;44
TGV INOUI;PAU;87672006;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;25;123
TGV INOUI;DAX;87673202;MASSY TGV;87393702;1;Tarif Normal;31;199
TGV INOUI;VERSAILLES CHANTIERS;87393009;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;25;97
TGV INOUI;BORDEAUX ST JEAN;87581009;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;1;Tarif Normal;31;191
TGV INOUI;VERSAILLES CHANTIERS;87393009;LISIEUX;87444265;2;Tarif Normal;10;27
TGV INOUI;ORTHEZ;87672253;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;31;199
TGV INOUI;HENDAYE;87677005;MASSY TGV;87393702;1;Tarif Normal;31;199
TGV INOUI;AVIGNON CENTRE;87765008;VERSAILLES CHANTIERS;87393009;2;Tarif Normal;25;105
TGV INOUI;BORDEAUX ST JEAN;87581009;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;2;Tarif Normal;25;111
TGV INOUI;VERSAILLES CHANTIERS;87393009;VALOGNES;87447284;1;Tarif Normal;22;99
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Normal;31;184
TGV INOUI;MASSY TGV;87393702;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;24;135
TGV INOUI;MASSY PALAISEAU;87393579;ROUEN RIVE DROITE;87411017;1;Tarif Normal;15;42
TGV INOUI;LE HAVRE;87413013;VERSAILLES CHANTIERS;87393009;1;Tarif Normal;22;55
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;VERSAILLES CHANTIERS;87393009;2;Tarif Normal;25;103
TGV INOUI;DOLE VILLE;87713412;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;20;79
TGV INOUI;MASSY TGV;87393702;LYON PART DIEU;87723197;2;Tarif Normal;25;97
TGV INOUI;BREAUTE BEUZEVILLE;87413344;MASSY PALAISEAU;87393579;2;Tarif Normal;15;38
TGV INOUI;BREAUTE BEUZEVILLE;87413344;VERSAILLES CHANTIERS;87393009;2;Tarif Normal;15;38
TGV INOUI;VERSAILLES CHANTIERS;87393009;AIME LA PLAGNE;87741769;1;Tarif Normal;31;189
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;AGDE;87781278;1;Tarif Normal;31;190
TGV INOUI;MASSY TGV;87393702;ST AVRE LA CHAMBRE;87741306;2;Tarif Normal;25;109
TGV INOUI;MASSY PALAISEAU;87393579;LISIEUX;87444265;2;Tarif Normal;10;27
TGV INOUI;CAEN;87444000;VERSAILLES CHANTIERS;87393009;2;Tarif Normal;15;44
TGV INOUI;VERSAILLES CHANTIERS;87393009;AIME LA PLAGNE;87741769;2;Tarif Normal;25;118
TGV INOUI;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;NIORT;87485300;1;Tarif Normal;24;145
TGV INOUI;MASSY TGV;87393702;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Normal;25;118
TGV INOUI;MASSY PALAISEAU;87393579;RENNES;87471003;1;Tarif Normal;24;148
TGV INOUI;BAYEUX;87444067;VERSAILLES CHANTIERS;87393009;1;Tarif Normal;17;74
TGV INOUI;VERSAILLES CHANTIERS;87393009;LANDRY;87741777;2;Tarif Normal;25;118
TGV INOUI;VERSAILLES CHANTIERS;87393009;ROUEN RIVE DROITE;87411017;2;Tarif Normal;13;29
TGV INOUI;MASSY TGV;87393702;AIME LA PLAGNE;87741769;2;Tarif Normal;25;118
TGV INOUI;LAVAL;87478404;MASSY PALAISEAU;87393579;2;Tarif Normal;15;78
TGV INOUI;VERSAILLES CHANTIERS;87393009;LYON PART DIEU;87723197;1;Tarif Normal;29;158
TGV INOUI;VERSAILLES CHANTIERS;87393009;BOURG ST MAURICE;87741793;2;Tarif Normal;25;118
TGV INOUI;CAEN;87444000;VERSAILLES CHANTIERS;87393009;1;Tarif Normal;17;74
TGV INOUI;MASSY TGV;87393702;LANDRY;87741777;1;Tarif Normal;31;189
TGV INOUI;MASSY PALAISEAU;87393579;NANTES;87481002;1;Tarif Normal;24;141
TGV INOUI;VERSAILLES CHANTIERS;87393009;MACON LOCHE TGV;87725705;2;Tarif Normal;20;83
TGV INOUI;VERSAILLES CHANTIERS;87393009;ANNECY;87746008;1;Tarif Normal;31;165
TGV INOUI;VERSAILLES CHANTIERS;87393009;BERNAY;87444299;2;Tarif Normal;11;24
TGV INOUI;MASSY TGV;87393702;BOURG ST MAURICE;87741793;1;Tarif Normal;31;189
TGV INOUI;MANTES LA JOLIE TGV;87514596;MASSY PALAISEAU;87393579;2;Tarif Normal;15;35
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;VERSAILLES CHANTIERS;87393009;1;Tarif Normal;31;160
TGV INOUI;BREAUTE BEUZEVILLE;87413344;MASSY PALAISEAU;87393579;1;Tarif Normal;17;63
TGV INOUI;CHERBOURG;87444877;VERSAILLES CHANTIERS;87393009;2;Tarif Normal;20;52
TGV INOUI;MASSY TGV;87393702;ST JEAN DE MAURIENNE ARVAN;87742320;2;Tarif Normal;25;111
TGV INOUI;ST AVRE LA CHAMBRE;87741306;MASSY PALAISEAU;87393579;2;Tarif Normal;25;109
TGV INOUI;VERSAILLES CHANTIERS;87393009;ST AVRE LA CHAMBRE;87741306;1;Tarif Normal;31;170
TGV INOUI;MASSY PALAISEAU;87393579;YVETOT;87413385;1;Tarif Normal;17;58
TGV INOUI;VERSAILLES CHANTIERS;87393009;LISON;87447219;2;Tarif Normal;20;52
TGV INOUI;MASSY TGV;87393702;ST MICHEL VALLOIRE;87742361;2;Tarif Normal;25;113
TGV INOUI;MASSY PALAISEAU;87393579;ALBERTVILLE;87741645;1;Tarif Normal;31;181
TGV INOUI;VERSAILLES CHANTIERS;87393009;ALBERTVILLE;87741645;2;Tarif Normal;25;115
TGV INOUI;MASSY PALAISEAU;87393579;YVETOT;87413385;2;Tarif Normal;15;35
TGV INOUI;VERSAILLES CHANTIERS;87393009;LYON PERRACHE;87722025;2;Tarif Normal;25;97
TGV INOUI;MASSY TGV;87393702;LA ROCHE SUR FORON;87746305;1;Tarif Normal;50;173
TGV INOUI;LANDRY;87741777;MASSY PALAISEAU;87393579;2;Tarif Normal;25;118
TGV INOUI;VERSAILLES CHANTIERS;87393009;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Normal;25;118
TGV INOUI;BAYEUX;87444067;MASSY PALAISEAU;87393579;1;Tarif Normal;17;74
TGV INOUI;VERSAILLES CHANTIERS;87393009;ALBERTVILLE;87741645;1;Tarif Normal;31;181
TGV INOUI;MASSY TGV;87393702;NIMES;87775007;1;Tarif Normal;31;184
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;MASSY PALAISEAU;87393579;1;Tarif Normal;31;175
TGV INOUI;VERSAILLES CHANTIERS;87393009;LANDRY;87741777;1;Tarif Normal;31;189
TGV INOUI;CHERBOURG;87444877;MASSY PALAISEAU;87393579;1;Tarif Normal;24;99
TGV INOUI;MODANE;87742007;VERSAILLES CHANTIERS;87393009;1;Tarif Normal;31;181
TGV INOUI;BEZIERS;87781005;MASSY TGV;87393702;2;Tarif Normal;25;116
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;MASSY PALAISEAU;87393579;2;Tarif Normal;25;111
TGV INOUI;VERSAILLES CHANTIERS;87393009;ST JEAN DE MAURIENNE ARVAN;87742320;1;Tarif Normal;31;175
TGV INOUI;MASSY PALAISEAU;87393579;RENNES;87471003;2;Tarif Normal;20;90
TGV INOUI;VERSAILLES CHANTIERS;87393009;ST MICHEL VALLOIRE;87742361;2;Tarif Normal;25;113
TGV INOUI;MASSY TGV;87393702;NARBONNE;87781104;1;Tarif Normal;31;190
TGV INOUI;MASSY PALAISEAU;87393579;ST MICHEL VALLOIRE;87742361;2;Tarif Normal;25;113
TGV INOUI;VERSAILLES CHANTIERS;87393009;BOURG EN BRESSE;87743005;2;Tarif Normal;20;84
TGV INOUI;MASSY PALAISEAU;87393579;NANTES;87481002;2;Tarif Normal;20;88
TGV INOUI;VERSAILLES CHANTIERS;87393009;BOURG EN BRESSE;87743005;1;Tarif Normal;24;143
TGV INOUI;MASSY TGV;87393702;AGDE;87781278;1;Tarif Normal;31;190
TGV INOUI;MASSY PALAISEAU;87393579;BELLEGARDE;87745000;2;Tarif Normal;25;91
TGV INOUI;VERSAILLES CHANTIERS;87393009;BELLEGARDE;87745000;2;Tarif Normal;25;91
TGV INOUI;MANTES LA JOLIE TGV;87514596;MASSY PALAISEAU;87393579;1;Tarif Normal;17;55
TGV INOUI;VERSAILLES CHANTIERS;87393009;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;25;116
TGV INOUI;MASSY TGV;87393702;PERPIGNAN;87784009;1;Tarif Normal;31;206
TGV INOUI;GRENOBLE;87747006;MASSY PALAISEAU;87393579;1;Tarif Normal;31;171
TGV INOUI;MASSY PALAISEAU;87393579;LISIEUX;87444265;1;Tarif Normal;12;49
TGV INOUI;LYON PERRACHE;87722025;MASSY PALAISEAU;87393579;2;Tarif Normal;25;97
TGV INOUI;VERSAILLES CHANTIERS;87393009;VALENCE VILLE;87761007;2;Tarif Normal;25;103
TGV INOUI;LE MANS;87396002;SABLE SUR SARTHE;87396408;1;Tarif Normal;7;21
TGV INOUI;MASSY PALAISEAU;87393579;VALENCE VILLE;87761007;1;Tarif Normal;31;165
TGV INOUI;MASSY PALAISEAU;87393579;BERNAY;87444299;2;Tarif Normal;11;24
TGV INOUI;LYON PART DIEU;87723197;MASSY PALAISEAU;87393579;2;Tarif Normal;25;97
TGV INOUI;VERSAILLES CHANTIERS;87393009;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;25;107
TGV INOUI;LE MANS;87396002;LAMBALLE;87473108;1;Tarif Normal;22;80
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MASSY PALAISEAU;87393579;2;Tarif Normal;25;97
TGV INOUI;VALOGNES;87447284;MASSY PALAISEAU;87393579;1;Tarif Normal;22;99
TGV INOUI;MACON LOCHE TGV;87725705;MASSY PALAISEAU;87393579;1;Tarif Normal;24;141
TGV INOUI;LE MANS;87396002;MASSY PALAISEAU;87393579;1;Tarif Normal;17;94
TGV INOUI;LE MANS;87396002;LAMBALLE;87473108;2;Tarif Normal;20;47
TGV INOUI;LE MANS;87396002;MASSY TGV;87393702;1;Tarif Normal;17;94
TGV INOUI;MASSY PALAISEAU;87393579;ST MALO;87478107;1;Tarif Normal;24;159
TGV INOUI;ST AVRE LA CHAMBRE;87741306;MASSY PALAISEAU;87393579;1;Tarif Normal;31;170
TGV INOUI;LE HAVRE;87413013;MASSY PALAISEAU;87393579;1;Tarif Normal;22;69
TGV INOUI;LE MANS;87396002;PLOUARET TREGOR;87473181;2;Tarif Normal;20;55
TGV INOUI;LE HAVRE;87413013;MASSY TGV;87393702;2;Tarif Normal;20;41
TGV INOUI;ANGERS ST LAUD;87484006;MASSY PALAISEAU;87393579;1;Tarif Normal;24;124
TGV INOUI;MASSY PALAISEAU;87393579;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Normal;25;118
TGV INOUI;LE HAVRE;87413013;MASSY PALAISEAU;87393579;2;Tarif Normal;20;41
TGV INOUI;LE MANS;87396002;VANNES;87476606;1;Tarif Normal;22;89
TGV INOUI;BREAUTE BEUZEVILLE;87413344;MASSY TGV;87393702;1;Tarif Normal;17;63
TGV INOUI;ANGERS ST LAUD;87484006;MASSY PALAISEAU;87393579;2;Tarif Normal;20;75
TGV INOUI;MASSY PALAISEAU;87393579;BOURG EN BRESSE;87743005;1;Tarif Normal;24;143
TGV INOUI;CAEN;87444000;MASSY PALAISEAU;87393579;1;Tarif Normal;17;74
TGV INOUI;LE MANS;87396002;VANNES;87476606;2;Tarif Normal;20;53
TGV INOUI;MASSY TGV;87393702;RENNES;87471003;2;Tarif Normal;20;90
TGV INOUI;LYON PART DIEU;87723197;MASSY PALAISEAU;87393579;1;Tarif Normal;29;158
TGV INOUI;MASSY PALAISEAU;87393579;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;25;107
TGV INOUI;BAYEUX;87444067;MASSY PALAISEAU;87393579;2;Tarif Normal;15;44
TGV INOUI;LE MANS;87396002;ST MALO;87478107;1;Tarif Normal;22;78
TGV INOUI;MASSY TGV;87393702;ST BRIEUC;87473009;2;Tarif Normal;20;94
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;MASSY PALAISEAU;87393579;2;Tarif Normal;25;103
TGV INOUI;MASSY TGV;87393702;ROUEN RIVE DROITE;87411017;1;Tarif Normal;15;42
TGV INOUI;MASSY PALAISEAU;87393579;BERNAY;87444299;1;Tarif Normal;13;43
TGV INOUI;LAVAL;87478404;LE MANS;87396002;1;Tarif Normal;13;37
TGV INOUI;MASSY TGV;87393702;QUIMPER;87474098;2;Tarif Normal;20;103
TGV INOUI;MASSY PALAISEAU;87393579;AIX LES BAINS LE REVARD;87741132;1;Tarif Normal;31;160
TGV INOUI;MASSY TGV;87393702;ROUEN RIVE DROITE;87411017;2;Tarif Normal;13;29
TGV INOUI;CHERBOURG;87444877;MASSY PALAISEAU;87393579;2;Tarif Normal;20;52
TGV INOUI;LAVAL;87478404;LE MANS;87396002;2;Tarif Normal;11;22
TGV INOUI;MASSY TGV;87393702;ROSPORDEN;87474155;2;Tarif Normal;20;103
TGV INOUI;MASSY PALAISEAU;87393579;AIME LA PLAGNE;87741769;1;Tarif Normal;31;189
TGV INOUI;MASSY TGV;87393702;REDON;87471300;2;Tarif Normal;20;94
TGV INOUI;LISON;87447219;MASSY PALAISEAU;87393579;1;Tarif Normal;22;99
TGV INOUI;LE MANS;87396002;NANTES;87481002;2;Tarif Normal;15;34
TGV INOUI;MASSY TGV;87393702;LORIENT;87476002;1;Tarif Normal;26;161
TGV INOUI;MASSY PALAISEAU;87393579;BOURG EN BRESSE;87743005;2;Tarif Normal;20;84
TGV INOUI;MASSY TGV;87393702;VITRE;87471508;1;Tarif Normal;19;129
TGV INOUI;LISON;87447219;MASSY PALAISEAU;87393579;2;Tarif Normal;20;52
TGV INOUI;LE MANS;87396002;LE POULIGUEN;87481762;1;Tarif Normal;22;75
TGV INOUI;MASSY TGV;87393702;QUIMPERLE;87476317;2;Tarif Normal;20;103
TGV INOUI;MASSY PALAISEAU;87393579;ANNECY;87746008;2;Tarif Normal;25;104
TGV INOUI;MASSY TGV;87393702;VITRE;87471508;2;Tarif Normal;15;78
TGV INOUI;CARENTAN;87447243;MASSY PALAISEAU;87393579;1;Tarif Normal;24;99
TGV INOUI;LE MANS;87396002;LA ROCHE SUR YON;87486019;1;Tarif Normal;22;69
TGV INOUI;MASSY TGV;87393702;VANNES;87476606;2;Tarif Normal;20;97
TGV INOUI;MASSY PALAISEAU;87393579;VALENCE VILLE;87761007;2;Tarif Normal;25;103
TGV INOUI;MASSY TGV;87393702;LAMBALLE;87473108;2;Tarif Normal;20;94
TGV INOUI;VALOGNES;87447284;MASSY PALAISEAU;87393579;2;Tarif Normal;20;52
TGV INOUI;LE MANS;87396002;LES SABLES D'OLONNE;87486449;1;Tarif Normal;22;72
TGV INOUI;MASSY TGV;87393702;ST MALO;87478107;2;Tarif Normal;20;95
TGV INOUI;LE MANS;87396002;MASSY TGV;87393702;2;Tarif Normal;15;60
TGV INOUI;MASSY TGV;87393702;GUINGAMP;87473207;1;Tarif Normal;24;158
TGV INOUI;MASSY PALAISEAU;87393579;ST MALO;87478107;2;Tarif Normal;20;95
TGV INOUI;LE MANS;87396002;PARIS AUSTERLITZ;87547000;1;Tarif Normal;17;94
TGV INOUI;MASSY TGV;87393702;ANCENIS;87481192;1;Tarif Normal;24;128
TGV INOUI;MASSY TGV;87393702;SABLE SUR SARTHE;87396408;1;Tarif Normal;17;118
TGV INOUI;MASSY TGV;87393702;ROSPORDEN;87474155;1;Tarif Normal;26;170
TGV INOUI;LAVAL;87478404;MASSY PALAISEAU;87393579;1;Tarif Normal;19;129
TGV INOUI;LE MANS;87396002;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;31;140
TGV INOUI;MASSY TGV;87393702;ST NAZAIRE;87481705;2;Tarif Normal;25;88
TGV INOUI;BREAUTE BEUZEVILLE;87413344;MASSY TGV;87393702;2;Tarif Normal;15;38
TGV INOUI;MASSY TGV;87393702;MORLAIX;87474338;1;Tarif Normal;26;159
TGV INOUI;MACON LOCHE TGV;87725705;MASSY PALAISEAU;87393579;2;Tarif Normal;20;83
TGV INOUI;LE MANS;87396002;LE CREUSOT MONTCEAU MONTCHANIN;87694109;2;Tarif Normal;25;87
TGV INOUI;MASSY TGV;87393702;LE POULIGUEN;87481762;2;Tarif Normal;25;88
TGV INOUI;MASSY TGV;87393702;YVETOT;87413385;2;Tarif Normal;15;35
TGV INOUI;MASSY TGV;87393702;AURAY;87476200;1;Tarif Normal;24;161
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;MASSY PALAISEAU;87393579;1;Tarif Normal;31;160
TGV INOUI;LE MANS;87396002;ST AVRE LA CHAMBRE;87741306;2;Tarif Normal;25;120
TGV INOUI;MASSY TGV;87393702;LE CROISIC;87481788;1;Tarif Normal;29;148
TGV INOUI;MASSY TGV;87393702;ST BRIEUC;87473009;1;Tarif Normal;24;157
TGV INOUI;MASSY TGV;87393702;AURAY;87476200;2;Tarif Normal;20;100
TGV INOUI;MASSY PALAISEAU;87393579;ALBERTVILLE;87741645;2;Tarif Normal;25;115
TGV INOUI;LE MANS;87396002;LANDRY;87741777;1;Tarif Normal;31;187
TGV INOUI;TOURS;87571000;MASSY TGV;87393702;2;Tarif Normal;15;65
TGV INOUI;MASSY TGV;87393702;PLOUARET TREGOR;87473181;1;Tarif Normal;24;159
TGV INOUI;MASSY TGV;87393702;NANTES;87481002;1;Tarif Normal;24;147
TGV INOUI;MASSY PALAISEAU;87393579;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Normal;31;187
TGV INOUI;LE MANS;87396002;ST JEAN DE MAURIENNE ARVAN;87742320;1;Tarif Normal;31;187
TGV INOUI;MASSY TGV;87393702;ST PIERRE DES CORPS;87571240;1;Tarif Normal;17;103
TGV INOUI;MASSY TGV;87393702;LORIENT;87476002;2;Tarif Normal;20;100
TGV INOUI;MASSY TGV;87393702;NANTES;87481002;2;Tarif Normal;20;88
TGV INOUI;MASSY PALAISEAU;87393579;AIME LA PLAGNE;87741769;2;Tarif Normal;25;118
TGV INOUI;LE MANS;87396002;ST MICHEL VALLOIRE;87742361;1;Tarif Normal;31;187
TGV INOUI;MASSY TGV;87393702;FACTURE BIGANOS;87582478;2;Tarif Normal;25;118
TGV INOUI;MASSY TGV;87393702;QUIMPERLE;87476317;1;Tarif Normal;26;170
TGV INOUI;MASSY TGV;87393702;ST NAZAIRE;87481705;1;Tarif Normal;29;148
TGV INOUI;LANDRY;87741777;MASSY PALAISEAU;87393579;1;Tarif Normal;31;189
TGV INOUI;LE MANS;87396002;LA ROCHE SUR FORON;87746305;2;Tarif Normal;25;120
TGV INOUI;AGEN;87586008;MASSY TGV;87393702;1;Tarif Normal;31;199
TGV INOUI;MASSY TGV;87393702;DOL DE BRETAGNE;87478073;1;Tarif Normal;24;159
TGV INOUI;MASSY TGV;87393702;LE CROISIC;87481788;2;Tarif Normal;25;88
TGV INOUI;MASSY PALAISEAU;87393579;BOURG ST MAURICE;87741793;1;Tarif Normal;31;189
TGV INOUI;LE MANS;87396002;CLUSES  74;87746370;1;Tarif Normal;31;187
TGV INOUI;MASSY TGV;87393702;MONTAUBAN VILLE BOURBON;87611244;1;Tarif Normal;31;199
TGV INOUI;MASSY TGV;87393702;ST MALO;87478107;1;Tarif Normal;24;159
TGV INOUI;ANGERS ST LAUD;87484006;MASSY TGV;87393702;1;Tarif Normal;24;124
TGV INOUI;MODANE;87742007;MASSY PALAISEAU;87393579;2;Tarif Normal;25;113
TGV INOUI;LE MANS;87396002;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Normal;31;187
TGV INOUI;MASSY TGV;87393702;TARBES;87671008;1;Tarif Normal;31;199
TGV INOUI;MASSY TGV;87393702;PORNICHET;87481747;2;Tarif Normal;25;88
TGV INOUI;MASSY TGV;87393702;LA ROCHELLE VILLE;87485003;2;Tarif Normal;25;94
TGV INOUI;MASSY PALAISEAU;87393579;ST MICHEL VALLOIRE;87742361;1;Tarif Normal;31;181
TGV INOUI;LE MANS;87396002;GRENOBLE;87747006;1;Tarif Normal;31;178
TGV INOUI;MASSY TGV;87393702;TARBES;87671008;2;Tarif Normal;25;128
TGV INOUI;MASSY TGV;87393702;SAVENAY;87481838;2;Tarif Normal;25;88
TGV INOUI;MASSY TGV;87393702;SURGERES;87485227;2;Tarif Normal;25;94
TGV INOUI;MASSY PALAISEAU;87393579;ANNECY;87746008;1;Tarif Normal;31;165
TGV INOUI;LE MANS;87396002;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;25;125
TGV INOUI;PAU;87672006;MASSY TGV;87393702;2;Tarif Normal;25;123
TGV INOUI;MASSY TGV;87393702;NIORT;87485300;2;Tarif Normal;20;90
TGV INOUI;MASSY TGV;87393702;ST MAIXENT DEUX SEVRES;87485490;2;Tarif Normal;20;90
TGV INOUI;MASSY PALAISEAU;87393579;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;31;187
TGV INOUI;LE MANS;87396002;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Normal;31;152
TGV INOUI;MASSY TGV;87393702;ORTHEZ;87672253;1;Tarif Normal;31;199
TGV INOUI;MASSY TGV;87393702;ST MAIXENT DEUX SEVRES;87485490;1;Tarif Normal;24;145
TGV INOUI;MASSY TGV;87393702;LA ROCHE SUR YON;87486019;1;Tarif Normal;29;148
TGV INOUI;MASSY PALAISEAU;87393579;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;25;116
TGV INOUI;LE MANS;87396002;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;25;95
TGV INOUI;MASSY TGV;87393702;BAYONNE;87673004;2;Tarif Normal;25;123
TGV INOUI;MASSY TGV;87393702;LES SABLES D'OLONNE;87486449;1;Tarif Normal;29;148
TGV INOUI;SAUMUR;87487603;MASSY TGV;87393702;2;Tarif Normal;20;70
TGV INOUI;MASSY PALAISEAU;87393579;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;31;173
TGV INOUI;LE MANS;87396002;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Normal;31;194
TGV INOUI;MASSY TGV;87393702;NIMES - MANDUEL;87688762;1;Tarif Normal;31;178
TGV INOUI;MASSY TGV;87393702;POITIERS;87575001;1;Tarif Normal;24;130
TGV INOUI;MASSY TGV;87393702;VENDOME VILLIERS SUR LOIR;87571216;2;Tarif Normal;15;55
TGV INOUI;AVIGNON CENTRE;87765008;MASSY PALAISEAU;87393579;1;Tarif Normal;31;167
TGV INOUI;LE MANS;87396002;NIMES;87775007;1;Tarif Normal;31;194
TGV INOUI;MASSY TGV;87393702;NIMES PONT DU GARD;87703975;2;Tarif Normal;25;114
TGV INOUI;MASSY TGV;87393702;FACTURE BIGANOS;87582478;1;Tarif Normal;31;199
TGV INOUI;VENDOME;87574558;MASSY TGV;87393702;2;Tarif Normal;15;39
TGV INOUI;MASSY TGV;87393702;RENNES;87471003;1;Tarif Normal;24;148
TGV INOUI;NANTES;87481002;SABLE SUR SARTHE;87396408;2;Tarif Normal;13;27
